Date,Open,High,Low,Close,Adj Close
2013-01-11,0.0017640000000000988,0.001403000000000043,0.0019000000000000128,0.0017640000000000988,0.0017640000000000988
2013-01-14,0.001250999999999891,-0.0005390000000000672,-0.004105999999999943,0.0010540000000001104,0.0010540000000001104
2013-01-15,-0.005880000000000107,-0.006248999999999949,-0.0009489999999998666,-0.005792000000000019,-0.005792000000000019
2013-01-16,0.0,0.0046000000000001595,0.0010969999999999036,0.00030100000000010674,0.00030100000000010674
2013-01-17,0.0024779999999999802,-0.0018139999999999823,0.000296000000000074,0.0023180000000000422,0.0023180000000000422
2013-01-18,-0.0064070000000000515,-0.001970999999999945,-0.0008639999999999759,-0.0064070000000000515,-0.0064070000000000515
2013-01-21,0.004985000000000017,0.014755000000000074,0.005196999999999896,0.004933000000000076,0.004933000000000076
2013-01-22,0.015593999999999886,0.01024999999999987,0.015578000000000092,0.015452000000000021,0.015452000000000021
2013-01-23,0.013250999999999902,0.013382000000000005,0.014340999999999937,0.013229999999999853,0.013229999999999853
2013-01-24,0.01831500000000008,0.019906999999999897,0.019492999999999983,0.01831500000000008,0.01831500000000008
2013-01-25,0.019954000000000027,0.011088999999999904,0.019074000000000035,0.01990000000000003,0.01990000000000003
2013-01-28,0.014480000000000048,0.02174900000000002,0.016130999999999895,0.0144979999999999,0.0144979999999999
2013-01-29,0.01991300000000007,0.015632999999999786,0.013087999999999989,0.02024300000000001,0.02024300000000001
2013-01-30,0.0019139999999999713,-0.0007929999999998216,-0.0019240000000000368,0.0020050000000000345,0.0020050000000000345
2013-01-31,0.001475000000000115,0.0006189999999999252,-0.004162999999999917,0.0013079999999998648,0.0013079999999998648
2013-02-01,-0.008834999999999926,-0.011741000000000001,-0.021519999999999984,-0.00870700000000002,-0.00870700000000002
2013-02-04,-0.026176999999999895,-0.022015999999999813,-0.018289,-0.025931999999999844,-0.025931999999999844
2013-02-05,-0.014358000000000093,-0.01579700000000006,-0.010433999999999832,-0.014342000000000077,-0.014342000000000077
2013-02-06,-0.01802400000000004,-0.012272999999999978,-0.013411000000000062,-0.01778499999999994,-0.01778499999999994
2013-02-07,-0.007094000000000156,-0.005749000000000004,0.005750000000000144,-0.007185999999999915,-0.007185999999999915
2013-02-08,0.005901999999999852,0.002734000000000014,-0.004510999999999932,0.005507999999999846,0.005507999999999846
2013-02-11,-0.0014279999999999848,-0.0021100000000000563,-0.005067000000000155,-0.001535000000000064,-0.001535000000000064
2013-02-12,-0.006080000000000085,-0.009911000000000003,-0.004277000000000086,-0.005956000000000072,-0.005956000000000072
2013-02-13,-0.010235999999999912,-0.014608999999999872,-0.009964000000000084,-0.010485999999999995,-0.010485999999999995
2013-02-14,-0.004861999999999922,-0.0021330000000001625,0.004475000000000007,-0.004861999999999922,-0.004861999999999922
2013-02-15,-0.007975999999999983,-0.010095999999999883,-0.013766999999999863,-0.007975999999999983,-0.007975999999999983
2013-02-18,-0.014788000000000023,-0.013104999999999922,-0.017649999999999944,-0.014966000000000035,-0.014966000000000035
2013-02-19,-0.01550000000000007,-0.00599800000000017,-0.014869000000000021,-0.015128999999999948,-0.015128999999999948
2013-02-20,-0.03307900000000008,-0.03180399999999994,-0.03450500000000001,-0.03307900000000008,-0.03307900000000008
2013-02-21,-0.02038300000000004,-0.016292000000000195,-0.012880000000000003,-0.020723999999999965,-0.020723999999999965
2013-02-22,-0.004337999999999953,-0.00832900000000003,-0.00890499999999994,-0.004337999999999953,-0.004337999999999953
2013-02-25,-0.013269999999999893,-0.02120299999999986,-0.02123699999999995,-0.013597000000000081,-0.013597000000000081
2013-02-26,-0.004761999999999933,-0.008664000000000005,-0.0036359999999999726,-0.004812999999999956,-0.004812999999999956
2013-02-27,-0.003338999999999981,-0.005251999999999812,-0.0028850000000000264,-0.0029809999999999004,-0.0029809999999999004
2013-02-28,-0.010294999999999943,-0.008961999999999914,-0.0069950000000000845,-0.01024399999999992,-0.01024399999999992
2013-03-01,-0.008307000000000064,0.0013209999999999056,0.0006230000000000402,-0.00813700000000006,-0.00813700000000006
2013-03-04,0.009387000000000034,0.010499000000000036,-0.0023640000000000327,0.009438000000000057,0.009438000000000057
2013-03-05,-0.0047239999999999505,-0.004936999999999969,-0.0028730000000001255,-0.004809000000000063,-0.004809000000000063
2013-03-06,-0.0015650000000000386,0.00026199999999998447,0.00038000000000004697,-0.0015819999999999723,-0.0015819999999999723
2013-03-07,0.005074000000000023,-0.004815000000000014,-0.005166000000000004,0.005074000000000023,0.005074000000000023
2013-03-08,-0.015290999999999944,-0.015420999999999907,-0.00471900000000014,-0.015290999999999944,-0.015290999999999944
2013-03-11,0.0023660000000000903,0.007986999999999966,0.0018569999999999975,0.0024340000000000472,0.0024340000000000472
2013-03-12,-0.013414000000000037,-0.009940999999999978,-0.011134999999999895,-0.01399600000000012,-0.01399600000000012
2013-03-13,-0.008434000000000053,-0.009993999999999836,-0.003515000000000157,-0.008434000000000053,-0.008434000000000053
2013-03-14,-0.009335000000000093,-0.0007800000000000029,-0.0047759999999998914,-0.009451000000000098,-0.009451000000000098
2013-03-15,-0.007240000000000135,-0.014737,-0.011889999999999956,-0.007073000000000107,-0.007073000000000107
2013-03-18,0.0006660000000000554,0.003029999999999866,0.0007469999999998311,0.0012140000000000484,0.0012140000000000484
2013-03-19,0.007925000000000182,0.008289999999999909,-0.0022559999999998137,0.007908000000000026,0.007908000000000026
2013-03-20,-0.0004969999999999697,-0.008530000000000149,-0.0030449999999999644,-0.0005459999999999354,-0.0005459999999999354
2013-03-21,-0.007954999999999934,-0.008836999999999984,-0.01286900000000002,-0.008154999999999912,-0.008154999999999912
2013-03-22,-0.013023999999999925,-0.01586899999999991,-0.013155999999999946,-0.012696999999999958,-0.012696999999999958
2013-03-25,-0.021029000000000186,-0.021270000000000122,-0.007244000000000028,-0.020815000000000028,-0.020815000000000028
2013-03-26,-0.005451000000000095,-0.0020459999999999923,-0.006027000000000005,-0.005268999999999968,-0.005268999999999968
2013-03-27,-0.0010239999999999139,0.0009939999999999394,0.00579900000000011,-0.0009909999999999641,-0.0009909999999999641
2013-03-28,0.004585999999999979,0.0018179999999998753,0.003427000000000069,0.004259000000000013,0.004259000000000013
2013-03-29,0.003623000000000154,0.0045479999999999965,-0.0045120000000000715,0.003426000000000151,0.003426000000000151
2013-04-01,0.01210100000000014,0.01746700000000012,0.012705999999999884,0.01225099999999979,0.01225099999999979
2013-04-02,0.014189999999999925,0.015569999999999862,0.015485999999999889,0.014189999999999925,0.014189999999999925
2013-04-03,0.020880999999999927,0.023462000000000094,0.02166699999999988,0.020880999999999927,0.020880999999999927
2013-04-04,0.02302699999999991,0.023912000000000155,0.03067299999999995,0.023009999999999975,0.023009999999999975
