Date,Open,High,Low,Close,Adj Close,EMA_20,WMA_20,ATR_14,RSI_14,Stoch_%K,Stoch_%D,ROC_20,ADX_14,CCI,RS
2013-03-15,1.301236,1.31041,1.30039,1.301236,1.301236,1.3108748896046347,1.3054171714285714,0.011991819747144545,40.563030042382756,26.21052440637166,21.239250184964117,-2.5504533839789247,17.974897792265704,6.752426610340374,0.6552540144614524
2013-03-18,1.289823,1.29736,1.288245,1.289275,1.289275,1.3088177572613362,1.303298280952381,0.012065631102264378,34.86400544589644,18.46723783343622,21.449812668223142,-3.3817420700374177,17.538798633109938,-202.8810304132729,0.6693975441289344
2013-03-19,1.294498,1.296512,1.288992,1.294498,1.294498,1.3074539708554946,1.301891704761905,0.011730655104430983,38.90085438595948,22.1701357553641,22.28263266505733,-3.0135886076565903,17.13951232940008,-137.51544107629064,0.767958557175748
2013-03-20,1.286505,1.29723,1.286505,1.286389,1.286389,1.3054477831549713,1.299904380952381,0.011656713862292969,35.248338922817254,8.602853766075446,16.413409118291924,-3.971080595856181,17.024715654381936,-154.59972551703257,0.5233525378140114
2013-03-21,1.293996,1.295673,1.2885,1.294163,1.294163,1.304373041902117,1.2989107523809524,0.011482624057313387,40.970546463497776,16.846188024944706,15.873059182128088,-2.497747333717064,16.919388758571607,-90.31980926601248,0.7685762904140664
2013-03-22,1.290489,1.30039,1.288992,1.290489,1.290489,1.3030507521971535,1.2977250904761906,0.011476427095948706,39.207121637745225,14.268736537175869,13.239259442732012,-2.193817808380096,16.155726855175264,-69.8755756393961,0.7781342204796139
2013-03-25,1.302423,1.304802,1.286736,1.302406,1.302406,1.302989347225996,1.2978122190476191,0.011958109591418334,47.152619737881906,34.09715516601039,21.737359909376988,-1.3023722483919382,14.97709316119442,-3.0274048740968875,0.9761381413493312
2013-03-26,1.286008,1.2887,1.28346,1.285843,1.285843,1.3013563617759012,1.2964037571428573,0.012468057014689707,39.437620742653564,27.267190895721985,25.211027532969414,-1.581546506483696,14.203097158968399,-140.02432533767566,0.7165309713399544
2013-03-27,1.286041,1.286836,1.275631,1.286008,1.286008,1.2998946130353393,1.2951094047619045,0.0123760267216131,39.543741645973164,31.485948596133184,30.95009821928852,-1.5753961450858367,14.359056225653086,-150.52853841863532,0.8027202956698364
2013-03-28,1.277465,1.284521,1.275836,1.277792,1.277792,1.2977896022700688,1.2931305952380954,0.012215664476016777,36.147222180816826,13.872306641240035,24.20848204436507,-2.836672884205494,14.50271109070311,-168.19407789797165,0.511752559202143
2013-03-29,1.281394,1.283532,1.279492,1.281591,1.281591,1.296246878244348,1.2916912380952381,0.011745129074841333,38.766253697658286,16.934226181918827,20.764160473097352,-1.8686135858100599,14.635112646752887,-118.64548171222208,0.6924080494692043
2013-04-01,1.280557,1.286654,1.277433,1.280574,1.280574,1.2947542231734577,1.2902712333333333,0.011561946508766241,38.31320410394183,12.520965716859928,14.4424995133396,-1.6224255642459389,14.26461607686004,-99.5361991827771,0.6016043250074582
2013-04-02,1.285017,1.28783,1.28143,1.285017,1.285017,1.2938268685855092,1.289374938095238,0.01124980993734064,41.52818593725794,19.445642485408012,16.300278128062256,-1.4263457427100568,13.739128080282418,-54.32840142855371,0.6836594151716338
2013-04-03,1.282051,1.286339,1.279263,1.282051,1.282051,1.2927053572916511,1.2882847095238097,0.01094757259891594,40.028384085567254,19.886521559945447,17.284376587404466,-1.747476535671067,13.54843886494247,-67.85706767708649,0.7373823943930194
2013-04-04,1.285017,1.28808,1.27498,1.285017,1.285017,1.2919731327876842,1.2875855380952381,0.011103282675013251,42.27356004560065,26.367775399449357,21.899979814934273,-0.9893994566431675,13.920552325375308,-57.9524585875518,0.6911019692987456
2013-04-05,1.292658,1.304121,1.290139,1.292825,1.292825,1.2920542629983809,1.2876911333333334,0.011681539519741387,47.81247474357326,37.31805019818088,27.85744905252523,-1.396199159351747,13.727487586297118,100.17673677390952,1.087557035392773
2013-04-08,1.299207,1.3034,1.296916,1.299207,1.299207,1.2927354760461542,1.2884917095238095,0.011601631370896967,51.87695208167108,58.24447276060172,40.64343278607732,0.031182582102582894,13.549053992595708,132.14509584726153,1.1161425576519945
2013-04-09,1.302932,1.309801,1.30093,1.302932,1.302932,1.2937065735655682,1.2896451190476192,0.011528922960537659,54.12284300957592,73.78348514759507,56.44866936879256,-0.026011474206062226,14.063858885425722,144.44965364094455,1.5100197311629096
2013-04-10,1.308044,1.311992,1.305653,1.308027,1.308027,1.2950704237021806,1.291285380952381,0.011350900849678651,57.07378534144771,83.59977975827212,71.87591255548965,0.3910411287772556,14.755632515647658,145.11802274028275,1.4274263164385323
2013-04-11,1.305313,1.314,1.304631,1.305534,1.305534,1.2960669547781634,1.2926639523809527,0.011208092175335556,55.20272615805861,82.62136351985683,80.00154280857468,0.7480861834794318,15.592969772904375,116.3569157731239,1.4813629819228944
2013-04-12,1.311475,1.31268,1.304039,1.311475,1.311475,1.2975343876564336,1.2945621714285713,0.011023232773908948,58.679218900917185,87.0398839436062,84.42034240724506,0.7868672554402035,16.265721166045793,109.4588588503957,1.2901615741481378
2013-04-15,1.309689,1.31096,1.305619,1.309929,1.309929,1.2987148269272493,1.296264395238095,0.01065135078527672,57.430212158638525,87.13309413975709,85.59811386774004,1.6019856120687945,16.88841444091902,89.1474891575113,2.483310752555725
2013-04-16,1.305193,1.314734,1.303118,1.305466,1.305466,1.2993577957913207,1.2974432190476193,0.010720738370412406,53.86574044006069,86.59415700423976,86.92237836253435,0.8472782499470907,17.879257589677305,72.57697501258033,1.9399545915656302
2013-04-17,1.31787,1.31971,1.3039,1.31787,1.31787,1.301120862858814,1.2997511476190478,0.011086627289864337,61.09339857742541,87.37998039800728,87.0357438473347,2.4472379661206753,19.287112020188545,95.46336178679026,4.21009211053268
2013-04-18,1.303441,1.308781,1.302423,1.303492,1.303492,1.3013466854436888,1.3005398333333336,0.011399967315774905,51.09993949038257,78.77183571580184,84.24865770601629,0.7208520101409284,20.29118485630843,35.869670094319694,1.815284964449253
2013-04-19,1.305313,1.311709,1.305142,1.305313,1.305313,1.3017244296871469,1.3014575238095238,0.011171335454522204,52.167135260568365,75.81414412400348,80.65532007927085,1.1487118448898013,21.514091090881735,46.093631129692454,1.9571693879130159
2013-04-22,1.305824,1.308404,1.3018,1.305568,1.305568,1.3020904840026566,1.3023289095238093,0.010843396300047029,52.32404468192043,66.64654594232074,73.74417526070869,0.24278143681771347,21.96081587979606,22.646396885286975,1.795132709123267
2013-04-23,1.305995,1.308216,1.297438,1.306165,1.306165,1.3024785331452609,1.3032420952380952,0.0108387025297106,52.715122989287586,68.63849765258226,70.36639590630216,1.580441780217332,21.557045288063048,-5.265242988998681,2.0539335664335647
2013-04-24,1.299376,1.3031,1.2962,1.299444,1.299444,1.3021895299885693,1.3034184142857144,0.010776014856350375,47.94677470970041,56.522861538829574,63.93596837791086,1.0447835472252118,20.961218043012924,-111.13567112075529,1.4873821830343559
2013-04-25,1.301744,1.30926,1.299326,1.301744,1.301744,1.3021470985610866,1.3037498,0.010715620135222297,49.626033078136444,41.58880139080587,55.58338686073923,1.874483484009915,21.183359353853227,-58.51358234741132,1.3013073882639141
2013-04-26,1.300728,1.304631,1.299349,1.300728,1.300728,1.3020119463171735,1.3038703666666667,0.010326002003210322,48.87593932372926,24.769327907341733,40.960330278992394,1.4932220965971346,21.38929700778955,-106.93526266947744,1.0496782833066631
2013-04-29,1.304291,1.311527,1.303441,1.304257,1.304257,1.3022257609536332,1.3042359000000001,0.010359908984053307,51.61176489528666,25.703955763505068,30.687361687217557,1.8494050324307612,22.33824045700569,1.3471373025904847,1.0432766110330869
2013-04-30,1.309586,1.3186,1.305977,1.309586,1.309586,1.3029267361009063,1.304996180952381,0.010645364598295976,55.485609861368886,36.82262866865171,29.098637446499506,1.9119591413965604,23.84348590896233,108.52673392248424,1.050919423849491
2013-05-01,1.316898,1.324152,1.316205,1.316829,1.316829,1.3042507612341532,1.3063292761904763,0.01092627727752689,60.15474566277698,55.00317116109434,39.17658519775038,2.7126845967906092,25.651438420305112,208.09033787939433,1.4016142796188356
2013-05-02,1.318218,1.321701,1.304461,1.318218,1.318218,1.3055809744499483,1.3076290476190473,0.011378554096846093,60.99958428181699,69.83658005285176,53.88745996086593,2.5837012272989237,25.326568588807632,112.47719642418103,1.2397596358981648
2013-05-03,1.306506,1.315097,1.303747,1.306506,1.306506,1.3056690721213817,1.3076552904761902,0.011600032689399643,51.15117154608237,63.14753863766439,62.662429950536826,1.0582252044940386,24.92000222827936,12.051639520406964,0.9106032906764173
2013-05-06,1.312336,1.313888,1.305681,1.312336,1.312336,1.3063040176336311,1.3081716238095238,0.011357072625120184,55.04221801326132,57.789543980156175,63.5912208902241,1.0105395060217461,24.542869589399867,41.47990700489971,1.2030922044520638
2013-05-07,1.307531,1.313301,1.306848,1.307019,1.307019,1.306372111192333,1.3081190571428571,0.01100597582019902,51.048494525226815,44.43450677351626,55.12386313044561,0.31367715276007896,24.19301357797942,24.88771475296765,0.7227927651747341
2013-05-08,1.307702,1.318971,1.307531,1.307702,1.307702,1.3064987672692536,1.308112076190476,0.011073693311059082,51.53495705611838,45.86076130509418,49.361604019588874,-0.02484658191307448,24.485674089584343,55.06719349161498,1.1699911168537451
2013-05-09,1.316136,1.317801,1.308911,1.316136,1.316136,1.307416598957896,1.3089098809523811,0.0110039342942039,57.192188471385066,50.39233924823483,46.895869108948425,0.8120814930901838,24.757203917526,86.80731122179867,1.4370104175078775
2013-05-10,1.303441,1.305142,1.29378,1.303441,1.303441,1.3070379704857156,1.3084481523809524,0.011816289088576543,48.09232444934264,48.0934274815477,48.1155093449589,-0.6125926914352066,23.241340577694906,-103.34867075664371,0.9432209497877792
2013-05-13,1.296899,1.299599,1.29442,1.296529,1.296529,1.3060371161537425,1.3073663952380952,0.011616284265423197,43.98846306380345,37.39408979233121,45.29328550737125,-1.022956206023369,21.834763413434267,-134.87279065241978,0.782840916773713
2013-05-14,1.298752,1.302592,1.2948,1.298802,1.298802,1.3053480574724339,1.3065649238095236,0.011342687549378101,45.631490191968325,19.13165635014739,34.87305787467543,-0.5104690585584001,20.40901610366736,-109.2954452435237,0.9829491129289271
2013-05-15,1.293695,1.294197,1.284423,1.293711,1.293711,1.304239766284583,1.3053103285714287,0.01155988660942602,42.61619224469921,16.321484898724535,24.28241034706771,-1.8331853672972327,20.031610983924498,-164.52286830516917,0.8120627939077744
2013-05-16,1.288394,1.29274,1.284835,1.288245,1.288245,1.302716455209861,1.3036502047619047,0.011367918126165236,39.59125698418218,16.511177232068945,17.32143949364696,-1.1697041485486686,19.68136457000417,-150.6718626849198,0.7354904329031834
2013-05-17,1.288328,1.289,1.28,1.288328,1.288328,1.3013461261422552,1.3020705904761904,0.01119856625075368,39.66129447501502,17.28689266044885,16.70651826374744,-1.3012204735569193,19.86173173526376,-134.3498295986928,0.6624711291928858
2013-05-20,1.283005,1.287701,1.282166,1.283565,1.283565,1.2996526855572785,1.300118238095238,0.010838387180204153,37.00954952152051,12.185556271753406,15.3278753880904,-1.6853201058849476,20.02913266345869,-118.11211105229198,0.4991723766263759
2013-05-21,1.289191,1.291699,1.284505,1.289108,1.289108,1.2986484297899188,1.2987985666666668,0.010645005111339733,41.879692899896796,16.259231655663168,15.243893529288476,-1.305884019247193,19.538319805867875,-81.00042643434598,0.4664523827854284
2013-05-22,1.292023,1.299701,1.28669,1.291906,1.291906,1.2980062936194505,1.2978265952380952,0.010814176597064523,44.223934783747715,20.155501582077488,16.200096503164687,-0.5800942556970554,18.307937979389553,-43.672074786981476,0.4935714835630137
2013-05-23,1.284389,1.295199,1.282451,1.284208,1.284208,1.2966921704175982,1.2961573761904763,0.010952437258388731,39.50308274333235,21.063299344150135,19.159344193963594,-1.347115869172433,17.360391183494606,-74.01030203100744,0.5348963330691239
2013-05-24,1.292441,1.299005,1.290606,1.292507,1.292507,1.2962935827587794,1.2953620428571428,0.011227289626285325,46.17402873521331,24.480596683003693,21.899799203077105,-0.6320306782048233,16.247773087316578,-16.073128649645877,0.5863960619081392
2013-05-27,1.293695,1.295199,1.291656,1.293778,1.293778,1.2960540034484194,1.2947269047619048,0.010677965009937892,47.13547057944048,26.08178731193298,23.875227779695603,-0.8034459466194089,15.214980275049966,-12.63721318414282,0.6893607038123183
2013-05-28,1.293695,1.2947,1.285491,1.293393,1.293393,1.29580057454857,1.2941050000000003,0.010572959633405722,46.862412113631486,34.29262295175072,28.285002315562465,-1.236497641239285,14.795509724583239,-27.14830236624567,0.6673099279237391
2013-05-29,1.284703,1.296899,1.283971,1.284637,1.284637,1.2947373769725157,1.2927262999999998,0.010741294855175573,41.03950785515458,29.74267212436742,30.03902746268371,-2.4446606203235195,14.08959002422228,-52.02545893786762,0.3915118031140113
2013-05-30,1.294767,1.3061,1.293594,1.294783,1.294783,1.2947417220227522,1.2924671809523811,0.011507629976625538,48.95443330317961,36.83778958293008,33.62436155301607,-1.777778789244258,13.886114732230787,122.44599719376949,0.7784034194159328
2013-05-31,1.304308,1.304938,1.294679,1.304393,1.304393,1.2956608913539187,1.2932348952380954,0.011418388157656416,55.102282483628734,56.180953080500025,40.920471595932504,-0.16172906974786427,13.697221299576986,158.2788193281987,1.244534966883296
2013-06-03,1.299511,1.31036,1.295706,1.299646,1.299646,1.2960404255106883,1.2935605761904765,0.011649633132474272,51.784517374441485,71.60325392859117,54.87399886400709,-0.966977969056695,14.127027410971689,154.05048006311324,1.0228689102043047
2013-06-04,1.307292,1.309819,1.30448,1.307292,1.307292,1.2971120040334798,1.2946748761904763,0.011544104315678582,56.34403961814538,82.68817106598202,70.15745935835774,0.020887225051813917,14.526045844574403,174.8620507956592,1.4268741159830258
2013-06-05,1.307292,1.311211,1.305688,1.307343,1.307343,1.2980863846017199,1.2957927333333332,0.01111381711355287,56.373674419632046,80.73722551198443,78.34288350218588,-0.027452737703238063,15.054968864651991,143.3380485315958,1.724809290675169
2013-06-06,1.309312,1.3272,1.307617,1.309329,1.309329,1.2991571098777466,1.2971014428571428,0.01173861106264465,57.58123856821051,79.27272708363638,80.89937455386762,-0.5171957913163995,16.967037279078756,162.69007728720865,1.797032145432474
2013-06-07,1.324381,1.32751,1.31947,1.324556,1.324556,1.3015760517941517,1.2998927571428571,0.01219897388115872,65.47250094670096,80.4559113658205,80.1552879871471,1.6199429049722998,18.764219354211363,187.54358818059026,2.8989622903734
2013-06-10,1.322401,1.32406,1.31806,1.322401,1.322401,1.3035593801947087,1.3023782857142856,0.01179146063732603,63.667312165448614,80.80744443389831,80.17869429445172,1.9954817825131481,20.17633742976976,137.96438853868597,2.402341940103618
2013-06-11,1.322401,1.331611,1.31806,1.322401,1.322401,1.305353820176165,1.3047406142857145,0.011917187275333814,63.6673121654486,87.79031332171401,83.01788970714428,1.8169821112070912,22.045944103631918,123.80934097463201,2.2844867528747703
2013-06-12,1.322401,1.33597,1.31806,1.322401,1.322401,1.3069773611117683,1.3069905666666666,0.012345388447662626,63.667312165448614,81.27735212403688,83.2917032932164,2.2176513920033054,24.06267553868948,112.33829528977137,3.3806644642523125
2013-06-13,1.333938,1.338899,1.32812,1.333956,1.333956,1.3095467552916,1.3102043761904762,0.012642095645388998,69.33034754971733,82.05715680292712,83.70827408289267,3.5483157318677607,26.11401670018845,130.78499836414804,3.5836190238733256
2013-06-14,1.336755,1.337095,1.329929,1.336791,1.336791,1.3121414452638287,1.3134705142857142,0.012250833196970047,70.54346058311951,87.02282095495254,83.45244329397218,3.761697331735408,28.01860348439296,113.98936635970746,3.6811070248706534
2013-06-17,1.335096,1.3361,1.331969,1.334864,1.334864,1.314305498095845,1.3163223523809526,0.011720060214888599,68.55843261958954,93.27240508787253,87.4507942819174,3.9966032105892557,29.786950066337145,98.77293318162555,3.358316747227758
2013-06-18,1.336344,1.341256,1.332853,1.336309,1.336309,1.3164010697057646,1.3190675285714286,0.011483068451425582,69.25702929664251,92.81231024416441,91.03584542899648,3.661524092628395,31.765110369030168,100.93639545698613,6.852531430513091
2013-06-19,1.338796,1.34134,1.338616,1.338993,1.338993,1.3185526821147395,1.3218435571428573,0.011022100053400185,70.5652529109474,92.41492849434906,92.83321460879533,3.644769820714518,33.60709906078556,107.51622226667978,6.0073621021633485
2013-06-20,1.328745,1.330106,1.31647,1.329186,1.329186,1.319565379056193,1.3234613619047617,0.011843768959533455,60.44413135473155,85.98570510895813,90.40431461582386,3.502392135853379,31.588169083184784,11.581189721731038,2.33038205623524
2013-06-21,1.323697,1.325399,1.311161,1.323557,1.323557,1.3199455334317935,1.3243288904761907,0.012285373323146047,55.52169394196822,73.36391448390667,83.9215160290713,2.4023080726061847,29.54091348484631,-41.456985382216644,2.225074290398598
2013-06-24,1.31041,1.3123,1.3063,1.31053,1.31053,1.3190488159620988,1.3238078952380954,0.012640555133023116,46.15398991167259,46.234308567173315,68.52797605334604,1.294812556713739,28.13996762807196,-133.37228004125683,1.0994930096789075
2013-06-25,1.313094,1.314942,1.30678,1.313232,1.313232,1.318494833489518,1.323464461904762,0.012320603449928734,48.109603547610824,28.373227024258426,49.32381669177946,1.5338725352618996,26.52116509066131,-122.56033364620208,1.1809494546013208
2013-06-26,1.308044,1.308746,1.29871,1.307976,1.307976,1.3174930398238496,1.3225259857142857,0.012477871112901473,44.708103572029565,18.36675251523261,30.991429368888117,1.8167778134990662,25.81172501715253,-160.262863289033,0.9642072961032795
2013-06-27,1.301456,1.304999,1.300431,1.301338,1.301338,1.3159544646025305,1.320844180952381,0.012125471049754755,40.786022031166695,15.894548182995463,20.8781759074955,0.5062624393431245,25.15300004775119,-142.15433413150458,0.47753099754720174
2013-06-28,1.303475,1.309998,1.299258,1.303594,1.303594,1.3147772774975275,1.319346019047619,0.012026495237295197,42.62813339099618,13.119086715145814,15.793462471124627,-0.06125454521758352,23.89279200625512,-104.93321133825638,0.5552218333175664
2013-07-01,1.301389,1.30657,1.30083,1.301406,1.301406,1.3135038224977629,1.3176432809523808,0.011577402585015892,41.28662339083115,7.981859410430846,12.331831436190706,0.13542149169850742,22.722661332635138,-93.88838366978484,0.5279051987767596
2013-07-02,1.306916,1.30781,1.299495,1.306762,1.306762,1.3128617441646426,1.3164422571428576,0.011344346227640445,45.784418354323606,12.223004144186325,11.107983423254327,-0.04054182233195946,21.791742938835664,-72.36288528065532,0.648340528872099
2013-07-03,1.297825,1.30301,1.292669,1.297892,1.297892,1.3114360542442005,1.3143989952380954,0.011540700233485152,40.281021773693574,11.981176024354028,10.728679859657065,-0.7229166332018359,21.667848506267774,-93.46329137050756,0.3239098646469944
2013-07-04,1.300915,1.302304,1.2887,1.301084,1.301084,1.3104501443161816,1.3127047380952381,0.011688093839671194,42.939146281783344,17.715059697656987,13.973079955399113,-0.6297118600443478,21.935747711837074,-87.18228619798,0.3306025270893423
2013-07-05,1.290606,1.290806,1.281099,1.290772,1.290772,1.3085760353336882,1.3100676476190478,0.012280786194962406,37.18139000035248,16.771414163914738,15.489216628641918,-2.5505905375084206,22.83180773640464,-130.5510646922752,0.2856934566721164
2013-07-08,1.282791,1.287697,1.28132,1.282907,1.282907,1.3061313653019084,1.3068423857142857,0.012078712245546219,33.492559379662836,14.194761477064093,16.227078446211937,-2.986537366502288,23.663832793141026,-143.99653859939085,0.23264168295206036
2013-07-09,1.287001,1.28969,1.2763,1.287101,1.287101,1.3043189495588696,1.304204619047619,0.012172383315201643,37.077511543807034,13.044139336905936,14.670104992628255,-2.6693869711229716,24.83488649094338,-136.4874471707711,0.25433957926197975
2013-07-10,1.278331,1.286,1.276715,1.278184,1.278184,1.3018299067437393,1.3008857095238093,0.01204477481883934,33.00411871794018,8.970797668131967,12.069899494033999,-3.3436907564346936,25.92225892464189,-136.96098162758764,0.2576344211231072
2013-07-11,1.317644,1.317644,1.300889,1.318774,1.318774,1.3034436299110022,1.3016430714285714,0.014003143249677464,56.45534430622837,42.21476014661244,21.409899050550113,-1.1381184986611275,25.046927987879574,102.00654602587852,0.9241672347914285
2013-07-12,1.309792,1.310101,1.30006,1.309775,1.309775,1.304046617538526,1.301615680952381,0.01433965504638884,52.10099429662036,62.51243983599404,37.89933255024615,-2.0209591476902635,24.14719846298154,61.33740654645896,0.987213142518417
2013-07-15,1.306097,1.308113,1.299748,1.305995,1.305995,1.304232177772952,1.3013569380952381,0.01403158953116507,50.34447735457111,85.17479360165096,63.30066452808581,-2.1626922293207422,23.27704567420947,52.20056867421534,0.8848070035813768
2013-07-16,1.306114,1.315289,1.305449,1.305875,1.305875,1.3043886370326707,1.3012242380952381,0.013732173378537564,50.286516868876674,74.7750580495354,74.15409716239346,-2.2774672624370615,23.07705098244466,82.20437452607783,0.9635805786198384
2013-07-17,1.315305,1.31728,1.30875,1.315115,1.315115,1.3054101954105115,1.3021164619047618,0.013565937995785171,54.61893415292572,79.08039860681104,79.67675008599913,-1.7832804204353618,23.050837774641035,105.20219195984264,1.2698673875144464
2013-07-18,1.31163,1.312525,1.307172,1.311699,1.311699,1.306009129180939,1.302797057142857,0.013164280019222504,52.78739220881101,83.67921181630528,79.17822282421724,-1.3156172273857858,22.82135212003503,75.23354378538872,1.1488056988635331
2013-07-19,1.310994,1.31493,1.309055,1.311063,1.311063,1.306490450211326,1.303500352380952,0.012643593629512277,52.43484476386219,87.86200335397314,83.54053792569648,-0.9439714345509868,22.820082450248268,75.15515453337633,1.1825002362279138
2013-07-22,1.315599,1.321881,1.314499,1.315997,1.315997,1.3073958359054854,1.3047330476190477,0.012513188612153054,54.94859660124065,85.59803080037217,85.71308199021685,0.4171594698328242,23.38826139186305,99.6104510722636,1.1745251818954952
2013-07-23,1.319035,1.322699,1.316482,1.319035,1.319035,1.3085043277240105,1.3062290428571428,0.012098087535988953,56.4739010445736,87.75890806805887,87.07298074080138,0.44188688670394893,23.97971808814775,96.62292095208403,1.480031785673742
2013-07-24,1.322262,1.3255,1.319139,1.322332,1.322332,1.3098212488931524,1.308011404761905,0.011695709581013795,58.13066315715334,90.91845540753387,88.09179809198831,1.0975736557857358,24.750836028710935,101.05722840572035,1.4824157112044547
2013-07-25,1.319052,1.3239,1.316839,1.319087,1.319087,1.3107037013795189,1.3094163571428572,0.011364647773241884,55.876326898999594,90.87656695070585,89.85131014209954,1.3639039204264989,25.094772238155635,81.92175110321757,1.7657255665530782
2013-07-26,1.327598,1.3298,1.325381,1.327422,1.327422,1.3122959202957551,1.3115306,0.011318100051470029,60.15103132719137,92.02718765038128,91.27407000287367,1.8278697201736265,25.89951271804515,125.78460803420342,2.529042008724619
2013-07-29,1.328656,1.329701,1.32416,1.328745,1.328745,1.3138624993152073,1.3136573761904764,0.010905438092669755,60.80019949063303,93.51106953638849,92.13827471249188,2.1007279818903557,26.441746748585913,119.61514348955257,2.4304262700511723
2013-07-30,1.326401,1.330021,1.32379,1.326365,1.326365,1.31505321366614,1.3154273,0.010571540675169442,58.94003100162982,93.8303311258433,93.12286277087101,1.5001201442955976,26.8801944595285,104.3672560311935,3.1341690290573934
2013-07-31,1.326647,1.3299,1.3218,1.326489,1.326489,1.3161423361741265,1.3171156857142856,0.01039499764549151,59.01039498605809,91.42289701097205,92.9214325577346,2.203342034622294,26.927341769786803,84.40582600334858,1.3417345854004292
2013-08-01,1.330106,1.331097,1.31985,1.330141,1.330141,1.317475542252781,1.3190157047619047,0.010455856368182383,61.123461477671285,91.0688435682937,92.10735723503636,2.23329162452233,26.619777905524202,83.25205773548132,2.5000368269868045
2013-08-02,1.321266,1.3294,1.319174,1.321196,1.321196,1.31782987156204,1.3199254523809525,0.010492367414000966,53.80683126593897,82.22663296893711,88.23945784940095,2.3570390433012185,26.20986620602977,36.8147353543207,1.8110660548500592
2013-08-05,1.327915,1.330199,1.323741,1.327898,1.327898,1.3187887409370838,1.3213286095238093,0.010385981899545779,57.87545177042334,81.65870339210569,84.98472664311217,3.506957246316374,25.929526980131556,75.28931099001194,2.182633444313176
