Date,Open,High,Low,Close,Adj Close
2013-01-14,0.008689000000000169,0.0040919999999999845,0.008634999999999948,0.00888599999999995,0.00888599999999995
2013-01-15,0.0017879999999999008,-0.0008980000000000654,-0.0027610000000000134,0.00159100000000012,0.00159100000000012
2013-01-16,-0.0067669999999999675,-0.006704000000000043,-0.004994999999999861,-0.006944000000000061,-0.006944000000000061
2013-01-17,-0.0019460000000000033,0.004913000000000167,0.0010209999999999386,-0.0017689999999999095,-0.0017689999999999095
2013-01-18,0.008175999999999961,0.0021499999999998742,0.0026289999999999925,0.008175999999999961,0.008175999999999961
2013-01-21,-0.005343000000000098,-0.006607999999999947,0.00039600000000006297,-0.00525500000000001,-0.00525500000000001
2013-01-22,-0.0008869999999998601,0.004145000000000065,-0.0029490000000000904,-0.0008509999999999351,-0.0008509999999999351
2013-01-23,0.0005319999999999769,-0.0015009999999999746,0.000220000000000109,0.000248000000000026,0.000248000000000026
2013-01-24,-0.0007090000000000707,0.0019929999999999115,0.0014689999999999426,-0.0005490000000001327,-0.0005490000000001327
2013-01-25,0.006048999999999971,0.010118000000000071,0.006456999999999935,0.006085000000000118,0.006085000000000118
2013-01-28,0.009722000000000008,-0.000360000000000138,0.007432000000000105,0.00966800000000001,0.00966800000000001
2013-01-29,-0.001811000000000007,0.00163100000000016,-0.0010170000000000456,-0.0019740000000001423,-0.0019740000000001423
2013-01-30,0.004355000000000109,0.008517999999999804,0.006620999999999988,0.0045360000000000955,0.0045360000000000955
2013-01-31,0.007687999999999917,0.0013000000000000789,0.006037999999999988,0.007670000000000066,0.007670000000000066
2013-02-01,0.0042480000000000295,0.010299999999999976,0.004488999999999965,0.004265999999999881,0.004265999999999881
2013-02-04,0.003622000000000014,-0.004485000000000072,-0.0040599999999999525,0.003770999999999969,0.003770999999999969
2013-02-05,-0.01364399999999999,-0.007907999999999804,-0.008391000000000037,-0.013701999999999881,-0.013701999999999881
2013-02-06,0.007249000000000061,0.0027119999999998257,0.003799000000000108,0.006972999999999896,0.006972999999999896
2013-02-07,-0.006062000000000012,-0.0020599999999999508,-0.012868000000000102,-0.005749000000000004,-0.005749000000000004
2013-02-08,-0.013719999999999954,-0.014759999999999884,-0.0008289999999999687,-0.013453999999999855,-0.013453999999999855
2013-02-11,-0.0018250000000001876,-0.0016890000000000516,-0.0005359999999998699,-0.002112000000000114,-0.002112000000000114
2013-02-12,0.003583000000000114,0.006235999999999908,0.0008219999999998784,0.003530000000000033,0.003530000000000033
2013-02-13,0.004867999999999872,0.0044640000000000235,0.006293000000000104,0.004850000000000021,0.004850000000000021
2013-02-14,-0.0007239999999999469,-0.006276999999999866,-0.011090000000000044,-0.0007600000000000939,-0.0007600000000000939
2013-02-15,-0.009155000000000024,-0.006533000000000122,-0.001092000000000093,-0.009155000000000024,-0.009155000000000024
2013-02-18,-0.0010689999999999866,-0.0015650000000000386,0.0016119999999999468,-0.0008909999999999751,-0.0008909999999999751
2013-02-19,0.0007120000000000459,-0.00023399999999984544,0.0006060000000001065,0.000320000000000098,0.000320000000000098
2013-02-20,0.004650000000000043,0.0061989999999998435,0.0033490000000000464,0.0048639999999999795,0.0048639999999999795
2013-02-21,-0.012269000000000085,-0.014495999999999842,-0.019333999999999962,-0.012269000000000085,-0.012269000000000085
2013-02-22,-0.007881000000000027,-0.004574000000000078,-0.002271000000000134,-0.007881000000000027,-0.007881000000000027
2013-02-25,0.0,0.006872999999999907,0.003387000000000029,0.00015700000000018477,0.00015700000000018477
2013-02-26,-0.012928999999999968,-0.01960699999999993,-0.01628699999999994,-0.013086000000000153,-0.013086000000000153
2013-02-27,0.0004269999999999552,0.0010159999999999059,0.002291000000000043,8.60000000000305e-05,8.60000000000305e-05
2013-02-28,0.00816400000000006,0.0033890000000000864,0.0017039999999999278,0.008504999999999985,0.008504999999999985
2013-03-01,-0.00893199999999994,-0.006000999999999923,-0.00894499999999998,-0.009101999999999943,-0.009101999999999943
2013-03-04,-0.004421000000000008,-0.007068000000000074,0.0013140000000000374,-0.004302000000000028,-0.004302000000000028
2013-03-05,0.0018499999999999073,0.0044280000000000985,0.003041999999999989,0.0019180000000000863,0.0019180000000000863
2013-03-06,0.0012080000000000979,-0.0003210000000000157,-0.0024060000000001303,0.0012419999999999654,0.0012419999999999654
2013-03-07,-0.006944000000000061,0.004281999999999897,-0.001326999999999856,-0.0069950000000000845,-0.0069950000000000845
2013-03-08,0.01327300000000009,0.0021100000000000563,-0.0016730000000000356,0.01327300000000009,0.01327300000000009
2013-03-11,-0.012261000000000077,-0.011007999999999907,0.0025329999999998964,-0.012329000000000034,-0.012329000000000034
2013-03-12,0.00436700000000001,0.004877999999999938,0.0008470000000000422,0.004469000000000056,0.004469000000000056
2013-03-13,-0.0003049999999999997,-0.0007950000000001012,-0.006872999999999907,-0.00033900000000008923,-0.00033900000000008923
2013-03-14,-0.007091999999999876,-0.008495999999999837,-0.0012260000000001714,-0.007091999999999876,-0.007091999999999876
2013-03-15,0.005395999999999956,0.012399999999999967,0.009109000000000034,0.005395999999999956,0.005395999999999956
2013-03-18,-0.011413000000000117,-0.013050000000000006,-0.01214499999999985,-0.01196100000000011,-0.01196100000000011
2013-03-19,0.004674999999999985,-0.0008479999999999599,0.0007469999999998311,0.005222999999999978,0.005222999999999978
2013-03-20,-0.007992999999999917,0.0007179999999999964,-0.002486999999999906,-0.008108999999999922,-0.008108999999999922
2013-03-21,0.007490999999999914,-0.0015570000000000306,0.001994999999999969,0.007773999999999948,0.007773999999999948
2013-03-22,-0.003506999999999927,0.00471699999999986,0.0004919999999999369,-0.003673999999999955,-0.003673999999999955
2013-03-25,0.011934000000000111,0.0044120000000000825,-0.0022559999999998137,0.011916999999999955,0.011916999999999955
2013-03-26,-0.01641500000000007,-0.01610200000000006,-0.0032760000000000566,-0.016562999999999883,-0.016562999999999883
2013-03-27,3.2999999999949736e-05,-0.0018639999999998658,-0.007829000000000086,0.00016499999999997073,0.00016499999999997073
2013-03-28,-0.008575999999999917,-0.002315000000000067,0.00020500000000001073,-0.008216000000000001,-0.008216000000000001
2013-03-29,0.003928999999999849,-0.0009890000000001287,0.0036560000000001036,0.003798999999999886,0.003798999999999886
2013-04-01,-0.0008369999999999767,0.003122000000000069,-0.002059000000000033,-0.0010169999999998236,-0.0010169999999998236
2013-04-02,0.0044600000000001305,0.0011760000000000659,0.003997000000000028,0.004442999999999975,0.004442999999999975
2013-04-03,-0.002966000000000024,-0.0014910000000001311,-0.00216700000000003,-0.002966000000000024,-0.002966000000000024
2013-04-04,0.002966000000000024,0.0017409999999999926,-0.004283000000000037,0.002966000000000024,0.002966000000000024
2013-04-05,0.007641000000000009,0.016041000000000194,0.015158999999999923,0.007807999999999815,0.007807999999999815
2013-04-08,0.006548999999999916,-0.0007210000000001937,0.006777000000000033,0.00638200000000011,0.00638200000000011
2013-04-09,0.0037249999999999783,0.006401000000000101,0.004013999999999962,0.0037249999999999783,0.0037249999999999783
2013-04-10,0.005112000000000005,0.002191000000000054,0.004723000000000033,0.005095000000000072,0.005095000000000072
2013-04-11,-0.002731000000000039,0.0020080000000000098,-0.0010219999999998564,-0.0024930000000000785,-0.0024930000000000785
2013-04-12,0.006162000000000001,-0.0013199999999999878,-0.000592000000000148,0.005940999999999974,0.005940999999999974
2013-04-15,-0.0017859999999998433,-0.0017200000000001658,0.0015800000000001369,-0.0015460000000000473,-0.0015460000000000473
2013-04-16,-0.0044960000000000555,0.003774000000000166,-0.0025010000000000865,-0.004462999999999884,-0.004462999999999884
2013-04-17,0.01267700000000005,0.004975999999999869,0.0007820000000000604,0.012404000000000082,0.012404000000000082
2013-04-18,-0.014429000000000025,-0.010928999999999967,-0.0014769999999999506,-0.014378000000000002,-0.014378000000000002
2013-04-19,0.0018719999999998738,0.0029280000000000417,0.002718999999999916,0.0018209999999998505,0.0018209999999998505
2013-04-22,0.0005110000000001502,-0.0033050000000001134,-0.003341999999999956,0.00025500000000011624,0.00025500000000011624
2013-04-23,0.00017099999999992122,-0.00018799999999985495,-0.004361999999999977,0.0005969999999999587,0.0005969999999999587
2013-04-24,-0.0066189999999999305,-0.0051160000000001205,-0.0012380000000000724,-0.006720999999999977,-0.006720999999999977
2013-04-25,0.0023679999999999257,0.006160000000000165,0.003125999999999962,0.0022999999999999687,0.0022999999999999687
2013-04-26,-0.0010159999999999059,-0.004628999999999994,2.300000000010627e-05,-0.0010159999999999059,-0.0010159999999999059
2013-04-29,0.003562999999999983,0.006896000000000013,0.0040919999999999845,0.0035289999999998933,0.0035289999999998933
2013-04-30,0.005294999999999828,0.007072999999999885,0.0025359999999998717,0.005328999999999917,0.005328999999999917
2013-05-01,0.007311999999999985,0.005552000000000001,0.010228000000000126,0.0072430000000001105,0.0072430000000001105
2013-05-02,0.0013199999999999878,-0.002450999999999981,-0.011743999999999977,0.0013889999999998626,0.0013889999999998626
2013-05-03,-0.011711999999999945,-0.006604000000000054,-0.0007140000000001034,-0.011711999999999945,-0.011711999999999945
2013-05-06,0.005830000000000002,-0.0012090000000000156,0.0019340000000001023,0.005830000000000002,0.005830000000000002
2013-05-07,-0.004804999999999948,-0.0005869999999998932,0.001166999999999918,-0.005317000000000016,-0.005317000000000016
2013-05-08,0.00017099999999992122,0.005669999999999842,0.0006829999999999892,0.0006829999999999892,0.0006829999999999892
2013-05-09,0.008434000000000053,-0.0011699999999998933,0.0013799999999999368,0.008434000000000053,0.008434000000000053
2013-05-10,-0.0126949999999999,-0.012658999999999976,-0.015131000000000006,-0.0126949999999999,-0.0126949999999999
2013-05-13,-0.006542000000000048,-0.005543000000000076,0.0006399999999999739,-0.006912000000000029,-0.006912000000000029
2013-05-14,0.0018529999999998825,0.0029930000000000234,0.00038000000000004697,0.0022729999999999695,0.0022729999999999695
2013-05-15,-0.005056999999999867,-0.00839499999999993,-0.010376999999999859,-0.005090999999999957,-0.005090999999999957
2013-05-16,-0.005301,-0.0014570000000000416,0.0004119999999998569,-0.005465999999999971,-0.005465999999999971
2013-05-17,-6.600000000012152e-05,-0.0037400000000000766,-0.004834999999999923,8.299999999983321e-05,8.299999999983321e-05
2013-05-20,-0.005322999999999967,-0.001298999999999939,0.0021659999999998902,-0.004762999999999851,-0.004762999999999851
